region,region_acro_BID,region_2,pais_extendido,extended_country,pais_acronimo,anio,anio2,ronda,var_descripcion,var_description,tipo_variable,var_type,var_categoria,var_category,var_subcategoria,var_subcategory,cobertura_geografica,rango_edad,age_range,genero,gender,zona_geografica,geographical_zone,nivel_educativo,educational_level,tam_de_firma,firm_size,quintil_ingreso_laboral,labor_income_quintile,quintil_ingreso_total,total_income_quintile,fuente_datos_original,institucion_ejecutora,institucion_ejecutora_acronimo,non_average,valor
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Ocupados con antigüedad menor o igual a 1 año que son asalariados (en %),Employed workers with 1 year or less of tenure who are salaried workers (%),"tasa, %","rate, %",Empleo,Employment,Antiguedad en el empleo,Employment tenure,15 Aglomerados urbanos,Edad 15 a 29 años,15 to 29 years old,Total,Total,Urbana,Urban,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Ocupados con antigüedad menor o igual a 1 año que son asalariados (en %),Employed workers with 1 year or less of tenure who are salaried workers (%),"tasa, %","rate, %",Empleo,Employment,Antiguedad en el empleo,Employment tenure,15 Aglomerados urbanos,Edad 15 a 64 años,15 to 64 years old,Total,Total,Urbana,Urban,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,0.7496678
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Ocupados con antigüedad menor o igual a 1 año que son asalariados (en %),Employed workers with 1 year or less of tenure who are salaried workers (%),"tasa, %","rate, %",Empleo,Employment,Antiguedad en el empleo,Employment tenure,15 Aglomerados urbanos,Edad 25 a 64 años,25 to 64 years old,Total,Total,Urbana,Urban,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Ocupados con antigüedad menor o igual a 1 año que son asalariados (en %),Employed workers with 1 year or less of tenure who are salaried workers (%),"tasa, %","rate, %",Empleo,Employment,Antiguedad en el empleo,Employment tenure,15 Aglomerados urbanos,Edad 65 años y más,65 years old and above,Total,Total,Urbana,Urban,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Ocupados con antigüedad menor o igual a 1 año que son asalariados (en %),Employed workers with 1 year or less of tenure who are salaried workers (%),"tasa, %","rate, %",Empleo,Employment,Antiguedad en el empleo,Employment tenure,15 Aglomerados urbanos,Total,Total,Total,Total,Urbana,Urban,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,0.7484819
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 24 años,15 to 24 years old,Total,Total,Total,Total,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,967355
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 29 años,15 to 29 years old,Total,Total,Total,Total,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,1534021
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 64 años,15 to 64 years old,Total,Total,Total,Total,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,4109675
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 25 a 64 años,25 to 64 years old,Total,Total,Total,Total,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,3142320
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 65 años y más,65 years old and above,Total,Total,Total,Total,Todos los niveles de escolaridad,All levels of schooling,No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,70963
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 24 años,15 to 24 years old,Total,Total,Total,Total,Educación alta [14 años y más de escolaridad],High education [14 years and more of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 29 años,15 to 29 years old,Total,Total,Total,Total,Educación alta [14 años y más de escolaridad],High education [14 years and more of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 64 años,15 to 64 years old,Total,Total,Total,Total,Educación alta [14 años y más de escolaridad],High education [14 years and more of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,954308
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 25 a 64 años,25 to 64 years old,Total,Total,Total,Total,Educación alta [14 años y más de escolaridad],High education [14 years and more of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 65 años y más,65 years old and above,Total,Total,Total,Total,Educación alta [14 años y más de escolaridad],High education [14 years and more of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 24 años,15 to 24 years old,Total,Total,Total,Total,Educación baja [0-8 años de escolaridad],Low education [0-8 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 29 años,15 to 29 years old,Total,Total,Total,Total,Educación baja [0-8 años de escolaridad],Low education [0-8 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 64 años,15 to 64 years old,Total,Total,Total,Total,Educación baja [0-8 años de escolaridad],Low education [0-8 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,1500905
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 25 a 64 años,25 to 64 years old,Total,Total,Total,Total,Educación baja [0-8 años de escolaridad],Low education [0-8 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 65 años y más,65 years old and above,Total,Total,Total,Total,Educación baja [0-8 años de escolaridad],Low education [0-8 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 24 años,15 to 24 years old,Total,Total,Total,Total,Educación media [9-13 años de escolaridad],Medium education [9-13 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 29 años,15 to 29 years old,Total,Total,Total,Total,Educación media [9-13 años de escolaridad],Medium education [9-13 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 64 años,15 to 64 years old,Total,Total,Total,Total,Educación media [9-13 años de escolaridad],Medium education [9-13 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,1626871
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 25 a 64 años,25 to 64 years old,Total,Total,Total,Total,Educación media [9-13 años de escolaridad],Medium education [9-13 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 65 años y más,65 years old and above,Total,Total,Total,Total,Educación media [9-13 años de escolaridad],Medium education [9-13 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Total,Total,Total,Total,Total,Total,Educación alta [14 años y más de escolaridad],High education [14 years and more of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,967595
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Total,Total,Total,Total,Total,Total,Educación baja [0-8 años de escolaridad],Low education [0-8 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,1556474
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Total,Total,Total,Total,Total,Total,Educación media [9-13 años de escolaridad],Medium education [9-13 years of schooling],No aplica,Do not apply,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,1649052
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 64 años,15 to 64 years old,Total,Total,Total,Total,Todos los niveles de escolaridad,All levels of schooling,Grande,Large,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,1046115
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 64 años,15 to 64 years old,Hombre,Men,Total,Total,Todos los niveles de escolaridad,All levels of schooling,Grande,Large,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
ALC,CSC,CSC,Argentina,Argentina,ARG,1992,1992,m10,Trabajadores asalariados en la ocupación principal (en niveles),Salaried workers in the main occupation,"niveles, #","levels, #",Empleo,Employment,Categoria ocupacional,Employment status,15 Aglomerados urbanos,Edad 15 a 64 años,15 to 64 years old,Mujer,Women,Total,Total,Todos los niveles de escolaridad,All levels of schooling,Grande,Large,Todos,All,Todos,All,Encuesta Permanente de Hogares - Puntual,Instituto Nacional de Estadísticas y Censos,INDEC,0,
